Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 07:09:02,2019-09-17 07:14:31,5m - 28.537s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 07:09:03,2019-09-17 07:10:08,1m - 5.151s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:09:04,2019-09-17 07:09:15,10.776s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 07:09:15,2019-09-17 07:09:21,6.049s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:09:21,2019-09-17 07:09:22,0.734s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:09:22,2019-09-17 07:09:25,3.008s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 07:09:25,2019-09-17 07:09:25,0.125s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:09:25,2019-09-17 07:09:25,0.266s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:09:25,2019-09-17 07:09:26,0.530s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:09:26,2019-09-17 07:09:26,0.184s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:09:26,2019-09-17 07:09:26,0.149s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 07:09:26,2019-09-17 07:09:26,0.072s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:09:26,2019-09-17 07:09:27,0.732s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:09:27,2019-09-17 07:09:31,4.004s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 07:09:31,2019-09-17 07:09:32,0.789s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 07:09:32,2019-09-17 07:09:32,0.704s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:09:32,2019-09-17 07:09:34,2.011s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:09:34,2019-09-17 07:09:35,0.123s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:09:35,2019-09-17 07:09:35,0.178s,PASSED
"pages.Sale.verifyIfAdditionalPromptingIsChecked(""Save to Vault?"", 10)",Firefox 68.0,,,2019-09-17 07:09:35,2019-09-17 07:09:35,0.395s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_Checkout""), ""Click on Checkout button"", [60])",Firefox 68.0,,,2019-09-17 07:09:35,2019-09-17 07:09:36,0.735s,PASSED
"pages.Sale.verifyTransactionCompletePage(findTestObject(""Pages/Sale/heading_TransactionComplete""))",Firefox 68.0,,,2019-09-17 07:09:36,2019-09-17 07:09:37,0.612s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:09:37,2019-09-17 07:09:43,6.004s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:09:43,2019-09-17 07:09:43,0.119s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), vaultReference, ""Enter Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-17 07:09:43,2019-09-17 07:09:43,0.495s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_SaveAndReturnToSale_TransactionComplete""), ""Click on Save and Return To Sale button"", [10])",Firefox 68.0,,,2019-09-17 07:09:43,2019-09-17 07:09:44,0.537s,PASSED
"popupFromMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/popupText_AfterClickOn_SaveAndReturnToSale_TransactionComplete""), 5)",Firefox 68.0,,,2019-09-17 07:09:44,2019-09-17 07:09:44,0.109s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Successfully Saved to Vault. Please click ok to return to sale screen."", popupFromMessage)",Firefox 68.0,,,2019-09-17 07:09:44,2019-09-17 07:09:44,0.015s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:09:44,2019-09-17 07:09:47,3.004s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/Sale/button_OK_PopupAfterClickOnSaveAndReturnToSale_TransactionComplete""), ""Click on OK"", [15])",Firefox 68.0,,,2019-09-17 07:09:47,2019-09-17 07:09:47,0.557s,PASSED
delay(5),Firefox 68.0,,,2019-09-17 07:09:47,2019-09-17 07:09:52,5.004s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""First Pay Vault Tab"", [10])",Firefox 68.0,,,2019-09-17 07:09:52,2019-09-17 07:09:53,0.446s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_SearchVault""), ""Click on Search Vault"", [10])",Firefox 68.0,,,2019-09-17 07:09:53,2019-09-17 07:09:53,0.547s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_Search""), ""Click On Search button"", [5])",Firefox 68.0,,,2019-09-17 07:09:53,2019-09-17 07:09:54,0.631s,PASSED
"scrollToElement(findTestObject(""Pages/Transaction_Management/invoice_ForTransaction""), 5)",Firefox 68.0,,,2019-09-17 07:09:54,2019-09-17 07:09:55,0.770s,PASSED
"pages.FirstPayVault.verifyInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), vaultReference)",Firefox 68.0,,,2019-09-17 07:09:55,2019-09-17 07:09:55,0.468s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:09:55,2019-09-17 07:09:57,2.004s,PASSED
"pages.FirstPayVault.deleteInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), findTestObject(""Pages/FirstPayVault/button_deleteFromVault""), vaultReference)",Firefox 68.0,,,2019-09-17 07:09:57,2019-09-17 07:10:03,5.905s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-17 07:10:03,2019-09-17 07:10:06,3.006s,PASSED
"deleteVaultPopupMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/alertMessageAfterDeleteVault""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:10:06,2019-09-17 07:10:06,0.123s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Vault Deletion successfully completed"", deleteVaultPopupMessage)",Firefox 68.0,,,2019-09-17 07:10:06,2019-09-17 07:10:06,0.012s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/closeLocatorForDeletePopupMessage""), ""Click on Close button"", [5])",Firefox 68.0,,,2019-09-17 07:10:06,2019-09-17 07:10:07,0.465s,PASSED
closeBrowser(),Firefox 68.0,,,2019-09-17 07:10:07,2019-09-17 07:10:08,1.618s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-17 07:10:08,2019-09-17 07:10:08,0.006s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-09-17 07:10:08,2019-09-17 07:10:49,40.629s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:10:09,2019-09-17 07:10:18,8.703s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:10:18,2019-09-17 07:10:24,6.004s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:10:24,2019-09-17 07:10:24,0.826s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:10:24,2019-09-17 07:10:27,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:10:27,2019-09-17 07:10:27,0.044s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:10:27,2019-09-17 07:10:28,0.173s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:10:28,2019-09-17 07:10:28,0.542s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:10:28,2019-09-17 07:10:28,0.142s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:10:28,2019-09-17 07:10:28,0.090s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:10:28,2019-09-17 07:10:29,0.084s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:10:29,2019-09-17 07:10:29,0.518s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:10:29,2019-09-17 07:10:33,4.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Enter Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 07:10:33,2019-09-17 07:10:34,0.723s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Enter Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 07:10:34,2019-09-17 07:10:34,0.644s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:10:34,2019-09-17 07:10:36,2.004s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_CustomerName""), 5)",Firefox 68.0,,,2019-09-17 07:10:36,2019-09-17 07:10:37,0.105s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CustomerName""), ""Venkata Sai"", ""Enter Customer Name"", [5])",Firefox 68.0,,,2019-09-17 07:10:37,2019-09-17 07:10:37,0.624s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Address""), ""Street12334"", ""Enter Address"", [5])",Firefox 68.0,,,2019-09-17 07:10:37,2019-09-17 07:10:38,0.453s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_PostalCode""), ""76102"", ""Enter Postal Code"", [5])",Firefox 68.0,,,2019-09-17 07:10:38,2019-09-17 07:10:38,0.441s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:10:38,2019-09-17 07:10:38,0.164s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:10:38,2019-09-17 07:10:38,0.227s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_Checkout""), ""Click on Checkout button"", [60])",Firefox 68.0,,,2019-09-17 07:10:38,2019-09-17 07:10:39,0.467s,PASSED
"pages.Sale.verifyTransactionCompletePage(findTestObject(""Pages/Sale/heading_TransactionComplete""))",Firefox 68.0,,,2019-09-17 07:10:39,2019-09-17 07:10:39,0.293s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:10:39,2019-09-17 07:10:45,6.008s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/Sale/button_ReturnToSale""), ""Click on Return To Sale"", [10])",Firefox 68.0,,,2019-09-17 07:10:45,2019-09-17 07:10:46,0.554s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/Transaction_Management/tab_TransactionManagement""), ""Transaction Management Tab"", [10])",Firefox 68.0,,,2019-09-17 07:10:46,2019-09-17 07:10:46,0.429s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Transaction_Management/button_Search""), ""Search"", [10])",Firefox 68.0,,,2019-09-17 07:10:46,2019-09-17 07:10:47,0.491s,PASSED
"scrollToElement(findTestObject(""Pages/Transaction_Management/invoice_ForTransaction""), 5)",Firefox 68.0,,,2019-09-17 07:10:47,2019-09-17 07:10:47,0.388s,PASSED
"pages.Transaction_Management.verifyInvoiceRecord(findTestObject(""Pages/Transaction_Management/footer_NextButton""), findTestObject(""Pages/Transaction_Management/page_Number""), invoiceNumber, total_Amount)",Firefox 68.0,,,2019-09-17 07:10:47,2019-09-17 07:10:48,0.526s,PASSED
closeBrowser(),Firefox 68.0,,,2019-09-17 07:10:48,2019-09-17 07:10:49,1.459s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-17 07:10:49,2019-09-17 07:10:49,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_006,Firefox 68.0,,,2019-09-17 07:10:49,2019-09-17 07:11:27,38.203s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:10:50,2019-09-17 07:10:58,7.972s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:10:58,2019-09-17 07:11:04,6.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/003 Account Type: Moto"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:11:04,2019-09-17 07:11:04,0.762s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:11:04,2019-09-17 07:11:07,3.008s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:11:07,2019-09-17 07:11:08,0.047s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:11:08,2019-09-17 07:11:08,0.134s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:11:08,2019-09-17 07:11:08,0.468s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:11:08,2019-09-17 07:11:08,0.128s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:11:08,2019-09-17 07:11:08,0.102s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:11:08,2019-09-17 07:11:08,0.018s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:11:08,2019-09-17 07:11:09,0.542s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:11:09,2019-09-17 07:11:13,4.002s,PASSED
