Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-09-19 06:36:27,2019-09-19 06:42:09,5m - 42.417s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-09-19 06:36:28,2019-09-19 06:37:09,41.290s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-19 06:36:28,2019-09-19 06:36:37,8.929s,PASSED
delay(6),Firefox 68.0,,,2019-09-19 06:36:37,2019-09-19 06:36:43,6.037s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-19 06:36:43,2019-09-19 06:36:45,1.285s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FirstPayVault tab"", [5])",Firefox 68.0,,,2019-09-19 06:36:45,2019-09-19 06:36:46,1.189s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [5])",Firefox 68.0,,,2019-09-19 06:36:46,2019-09-19 06:36:47,1.136s,PASSED
"scrollToElement(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), 5)",Firefox 68.0,,,2019-09-19 06:36:47,2019-09-19 06:36:47,0.144s,PASSED
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-09-19 06:36:47,2019-09-19 06:36:47,0.018s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-19 06:36:47,2019-09-19 06:36:48,1.286s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-19 06:36:48,2019-09-19 06:36:49,1.105s,PASSED
delay(4),Firefox 68.0,,,2019-09-19 06:36:49,2019-09-19 06:36:53,4.012s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), ""September"", ""Expiration Month"", [5])",Firefox 68.0,,,2019-09-19 06:36:53,2019-09-19 06:36:55,1.270s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), ""2023"", ""year"", [5])",Firefox 68.0,,,2019-09-19 06:36:55,2019-09-19 06:36:56,1.148s,PASSED
delay(2),Firefox 68.0,,,2019-09-19 06:36:56,2019-09-19 06:36:58,2.004s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), ""Venkata Sai"", ""Enter Contact Name"", [5])",Firefox 68.0,,,2019-09-19 06:36:58,2019-09-19 06:36:59,0.967s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_PostalCode""), ""76102"", ""Enter Postal Code"", [5])",Firefox 68.0,,,2019-09-19 06:36:59,2019-09-19 06:37:00,0.976s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_Address""), ""James Street"", ""Enter ddress"", [5])",Firefox 68.0,,,2019-09-19 06:37:00,2019-09-19 06:37:01,1.007s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/chekBox_AddShippingInformation""), 5)",Firefox 68.0,,,2019-09-19 06:37:01,2019-09-19 06:37:02,0.937s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ShippingMethod""), ""DTDC"", ""Enter Shipping Method"", [5])",Firefox 68.0,,,2019-09-19 06:37:02,2019-09-19 06:37:03,0.990s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/checkbox_SameAsBillingInformation""), 5)",Firefox 68.0,,,2019-09-19 06:37:03,2019-09-19 06:37:04,0.867s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_Create""), ""Click on Create Button"", [5])",Firefox 68.0,,,2019-09-19 06:37:04,2019-09-19 06:37:05,0.962s,PASSED
delay(2),Firefox 68.0,,,2019-09-19 06:37:05,2019-09-19 06:37:07,2.010s,PASSED
"popupSavedToVaultMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/popup_SavedToVaultMessage""), 5)",Firefox 68.0,,,2019-09-19 06:37:07,2019-09-19 06:37:07,0.705s,PASSED
