Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 07:49:07,2019-09-17 07:54:30,5m - 22.228s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 07:49:08,2019-09-17 07:50:12,1m - 3.840s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:49:09,2019-09-17 07:49:19,10.065s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 07:49:19,2019-09-17 07:49:25,6.024s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:49:25,2019-09-17 07:49:26,0.643s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:49:26,2019-09-17 07:49:29,3.007s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 07:49:29,2019-09-17 07:49:29,0.094s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:49:29,2019-09-17 07:49:29,0.169s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:49:29,2019-09-17 07:49:29,0.578s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:49:29,2019-09-17 07:49:30,0.199s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:49:30,2019-09-17 07:49:30,0.120s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 07:49:30,2019-09-17 07:49:30,0.082s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:49:30,2019-09-17 07:49:30,0.688s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:49:30,2019-09-17 07:49:34,4.007s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 07:49:34,2019-09-17 07:49:35,0.672s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 07:49:35,2019-09-17 07:49:36,0.644s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:49:36,2019-09-17 07:49:38,2.005s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:49:38,2019-09-17 07:49:38,0.106s,PASSED
