Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-09-18 07:03:28,2019-09-18 07:07:47,4m - 18.933s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-09-18 07:03:29,2019-09-18 07:04:29,1m - 0.427s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-18 07:03:30,2019-09-18 07:03:39,9.466s,PASSED
delay(6),Firefox 68.0,,,2019-09-18 07:03:39,2019-09-18 07:03:45,6.100s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-18 07:03:45,2019-09-18 07:03:46,1.270s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FirstPayVault tab"", [5])",Firefox 68.0,,,2019-09-18 07:03:46,2019-09-18 07:03:47,1.145s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [5])",Firefox 68.0,,,2019-09-18 07:03:48,2019-09-18 07:03:49,1.241s,PASSED
"scrollToElement(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), 5)",Firefox 68.0,,,2019-09-18 07:03:49,2019-09-18 07:03:49,0.132s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-18 07:03:49,2019-09-18 07:03:50,1.158s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-18 07:03:50,2019-09-18 07:03:51,1.035s,PASSED
delay(4),Firefox 68.0,,,2019-09-18 07:03:51,2019-09-18 07:03:55,4.012s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), ""September"", ""Expiration Month"", [5])",Firefox 68.0,,,2019-09-18 07:03:55,2019-09-18 07:03:56,1.243s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), ""2023"", ""year"", [5])",Firefox 68.0,,,2019-09-18 07:03:56,2019-09-18 07:03:58,1.177s,PASSED
delay(2),Firefox 68.0,,,2019-09-18 07:03:58,2019-09-18 07:04:00,2.007s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), ""Venkata Sai"", ""Enter Contact Name"", [5])",Firefox 68.0,,,2019-09-18 07:04:00,2019-09-18 07:04:01,1.082s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_PostalCode""), ""76102"", ""Enter Postal Code"", [5])",Firefox 68.0,,,2019-09-18 07:04:01,2019-09-18 07:04:02,0.946s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_Address""), ""James Street"", ""Enter ddress"", [5])",Firefox 68.0,,,2019-09-18 07:04:02,2019-09-18 07:04:03,0.965s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/chekBox_AddShippingInformation""), 5)",Firefox 68.0,,,2019-09-18 07:04:03,2019-09-18 07:04:03,0.876s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ShippingMethod""), ""DTDC"", ""Enter Shipping Method"", [5])",Firefox 68.0,,,2019-09-18 07:04:03,2019-09-18 07:04:04,0.963s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/checkbox_SameAsBillingInformation""), 5)",Firefox 68.0,,,2019-09-18 07:04:04,2019-09-18 07:04:05,0.892s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_Create""), ""Click on Create Button"", [5])",Firefox 68.0,,,2019-09-18 07:04:05,2019-09-18 07:04:06,1.200s,PASSED
delay(2),Firefox 68.0,,,2019-09-18 07:04:06,2019-09-18 07:04:08,2.008s,PASSED
"popupSavedToVaultMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/popup_SavedToVaultMessage""), 5)",Firefox 68.0,,,2019-09-18 07:04:08,2019-09-18 07:04:09,0.665s,PASSED
"flag = utilities.SafeActions.verifyPopupMessage(""Successfully Saved to Vault"", popupSavedToVaultMessage)",Firefox 68.0,,,2019-09-18 07:04:09,2019-09-18 07:04:09,0.043s,PASSED
delay(2),Firefox 68.0,,,2019-09-18 07:04:09,2019-09-18 07:04:11,2.011s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_SearchVault_InPopup""), ""Click on Search Vault in Popup"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-09-18 07:04:11,2019-09-18 07:04:12,1.063s,PASSED
delay(1),Firefox 68.0,,,2019-09-18 07:04:12,2019-09-18 07:04:13,1.003s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_Search""), ""Click On Search button"", [5])",Firefox 68.0,,,2019-09-18 07:04:13,2019-09-18 07:04:14,1.017s,PASSED
