Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-09-19 07:23:33,2019-09-19 07:29:07,5m - 34.014s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-09-19 07:23:34,2019-09-19 07:24:14,40.761s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-19 07:23:34,2019-09-19 07:23:44,9.426s,PASSED
delay(6),Firefox 68.0,,,2019-09-19 07:23:44,2019-09-19 07:23:50,6.032s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-19 07:23:50,2019-09-19 07:23:51,1.281s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FirstPayVault tab"", [5])",Firefox 68.0,,,2019-09-19 07:23:51,2019-09-19 07:23:52,1.043s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [5])",Firefox 68.0,,,2019-09-19 07:23:52,2019-09-19 07:23:53,1.130s,PASSED
"scrollToElement(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), 5)",Firefox 68.0,,,2019-09-19 07:23:53,2019-09-19 07:23:53,0.089s,PASSED
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-09-19 07:23:53,2019-09-19 07:23:53,0.016s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-19 07:23:53,2019-09-19 07:23:54,1.074s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-19 07:23:54,2019-09-19 07:23:56,1.065s,PASSED
delay(4),Firefox 68.0,,,2019-09-19 07:23:56,2019-09-19 07:24:00,4.006s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), ""September"", ""Expiration Month"", [5])",Firefox 68.0,,,2019-09-19 07:24:00,2019-09-19 07:24:01,1.196s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), ""2023"", ""year"", [5])",Firefox 68.0,,,2019-09-19 07:24:01,2019-09-19 07:24:02,1.169s,PASSED
delay(2),Firefox 68.0,,,2019-09-19 07:24:02,2019-09-19 07:24:04,2.005s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), ""Venkata Sai"", ""Enter Contact Name"", [5])",Firefox 68.0,,,2019-09-19 07:24:04,2019-09-19 07:24:05,0.934s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_PostalCode""), ""76102"", ""Enter Postal Code"", [5])",Firefox 68.0,,,2019-09-19 07:24:05,2019-09-19 07:24:06,0.933s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_Address""), ""James Street"", ""Enter ddress"", [5])",Firefox 68.0,,,2019-09-19 07:24:06,2019-09-19 07:24:07,0.944s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/chekBox_AddShippingInformation""), 5)",Firefox 68.0,,,2019-09-19 07:24:07,2019-09-19 07:24:08,0.858s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ShippingMethod""), ""DTDC"", ""Enter Shipping Method"", [5])",Firefox 68.0,,,2019-09-19 07:24:08,2019-09-19 07:24:08,0.932s,PASSED
