Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 07:17:13,2019-09-17 07:22:09,4m - 56.086s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 07:17:14,2019-09-17 07:18:20,1m - 5.837s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:17:15,2019-09-17 07:17:28,12.360s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 07:17:28,2019-09-17 07:17:34,6.038s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:17:34,2019-09-17 07:17:34,0.646s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:17:34,2019-09-17 07:17:37,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 07:17:37,2019-09-17 07:17:37,0.162s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:17:37,2019-09-17 07:17:38,0.184s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:17:38,2019-09-17 07:17:38,0.610s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:17:38,2019-09-17 07:17:39,0.277s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:17:39,2019-09-17 07:17:39,0.107s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 07:17:39,2019-09-17 07:17:39,0.084s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:17:39,2019-09-17 07:17:39,0.614s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:17:39,2019-09-17 07:17:43,4.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 07:17:43,2019-09-17 07:17:44,0.689s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 07:17:44,2019-09-17 07:17:45,0.660s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:17:45,2019-09-17 07:17:47,2.009s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:17:47,2019-09-17 07:17:47,0.122s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:17:47,2019-09-17 07:17:47,0.215s,PASSED
"pages.Sale.verifyIfAdditionalPromptingIsChecked(""Save to Vault?"", 10)",Firefox 68.0,,,2019-09-17 07:17:47,2019-09-17 07:17:47,0.385s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_Checkout""), ""Click on Checkout button"", [60])",Firefox 68.0,,,2019-09-17 07:17:47,2019-09-17 07:17:48,0.669s,PASSED
"pages.Sale.verifyTransactionCompletePage(findTestObject(""Pages/Sale/heading_TransactionComplete""))",Firefox 68.0,,,2019-09-17 07:17:48,2019-09-17 07:17:48,0.306s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:17:48,2019-09-17 07:17:54,6.005s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), 10)",Firefox 68.0,,,2019-09-17 07:17:54,2019-09-17 07:17:55,0.103s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), vaultReference, ""Enter Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-17 07:17:55,2019-09-17 07:17:55,0.478s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_SaveAndReturnToSale_TransactionComplete""), ""Click on Save and Return To Sale button"", [10])",Firefox 68.0,,,2019-09-17 07:17:55,2019-09-17 07:17:56,0.527s,PASSED
"popupFromMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/popupText_AfterClickOn_SaveAndReturnToSale_TransactionComplete""), 5)",Firefox 68.0,,,2019-09-17 07:17:56,2019-09-17 07:17:56,0.111s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Successfully Saved to Vault. Please click ok to return to sale screen."", popupFromMessage)",Firefox 68.0,,,2019-09-17 07:17:56,2019-09-17 07:17:56,0.014s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:17:56,2019-09-17 07:17:59,3.003s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/Sale/button_OK_PopupAfterClickOnSaveAndReturnToSale_TransactionComplete""), ""Click on OK"", [15])",Firefox 68.0,,,2019-09-17 07:17:59,2019-09-17 07:17:59,0.578s,PASSED
delay(5),Firefox 68.0,,,2019-09-17 07:17:59,2019-09-17 07:18:04,5.005s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""First Pay Vault Tab"", [10])",Firefox 68.0,,,2019-09-17 07:18:04,2019-09-17 07:18:05,0.420s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_SearchVault""), ""Click on Search Vault"", [10])",Firefox 68.0,,,2019-09-17 07:18:05,2019-09-17 07:18:05,0.515s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_Search""), ""Click On Search button"", [5])",Firefox 68.0,,,2019-09-17 07:18:05,2019-09-17 07:18:06,0.584s,PASSED
"scrollToElement(findTestObject(""Pages/Transaction_Management/invoice_ForTransaction""), 5)",Firefox 68.0,,,2019-09-17 07:18:06,2019-09-17 07:18:06,0.621s,PASSED
"pages.FirstPayVault.verifyInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), vaultReference)",Firefox 68.0,,,2019-09-17 07:18:06,2019-09-17 07:18:07,0.410s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 07:18:07,2019-09-17 07:18:09,2.004s,PASSED
"pages.FirstPayVault.deleteInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), findTestObject(""Pages/FirstPayVault/button_deleteFromVault""), vaultReference)",Firefox 68.0,,,2019-09-17 07:18:09,2019-09-17 07:18:15,5.915s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-17 07:18:15,2019-09-17 07:18:18,3.005s,PASSED
"deleteVaultPopupMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/alertMessageAfterDeleteVault""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:18:18,2019-09-17 07:18:18,0.111s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Vault Deletion successfully completed"", deleteVaultPopupMessage)",Firefox 68.0,,,2019-09-17 07:18:18,2019-09-17 07:18:18,0.001s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/closeLocatorForDeletePopupMessage""), ""Click on Close button"", [5])",Firefox 68.0,,,2019-09-17 07:18:18,2019-09-17 07:18:18,0.446s,PASSED
closeBrowser(),Firefox 68.0,,,2019-09-17 07:18:18,2019-09-17 07:18:20,1.619s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-17 07:18:20,2019-09-17 07:18:20,0.006s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-09-17 07:18:20,2019-09-17 07:19:00,39.832s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:18:20,2019-09-17 07:18:28,8.070s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 07:18:28,2019-09-17 07:18:34,6.007s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:18:34,2019-09-17 07:18:35,0.829s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:18:35,2019-09-17 07:18:38,3.004s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:18:38,2019-09-17 07:18:38,0.035s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:18:38,2019-09-17 07:18:38,0.152s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:18:38,2019-09-17 07:18:39,0.503s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:18:39,2019-09-17 07:18:39,0.157s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:18:39,2019-09-17 07:18:39,0.100s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 07:18:39,2019-09-17 07:18:39,0.023s,PASSED
