Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 08:55:07,2019-09-17 09:00:57,5m - 50.771s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 08:55:07,2019-09-17 08:56:13,1m - 5.840s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 08:55:09,2019-09-17 08:55:20,10.824s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 08:55:20,2019-09-17 08:55:26,6.046s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 08:55:26,2019-09-17 08:55:27,0.655s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 08:55:27,2019-09-17 08:55:30,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 08:55:30,2019-09-17 08:55:30,0.095s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 08:55:30,2019-09-17 08:55:30,0.185s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 08:55:30,2019-09-17 08:55:30,0.526s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 08:55:30,2019-09-17 08:55:31,0.229s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 08:55:31,2019-09-17 08:55:31,0.124s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 08:55:31,2019-09-17 08:55:31,0.051s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 08:55:31,2019-09-17 08:55:31,0.559s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 08:55:31,2019-09-17 08:55:35,4.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 08:55:35,2019-09-17 08:55:36,0.690s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 08:55:36,2019-09-17 08:55:37,0.686s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 08:55:37,2019-09-17 08:55:39,2.005s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 08:55:39,2019-09-17 08:55:39,0.160s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 08:55:39,2019-09-17 08:55:39,0.262s,PASSED
"pages.Sale.verifyIfAdditionalPromptingIsChecked(""Save to Vault?"", 10)",Firefox 68.0,,,2019-09-17 08:55:39,2019-09-17 08:55:40,0.422s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_Checkout""), ""Click on Checkout button"", [60])",Firefox 68.0,,,2019-09-17 08:55:40,2019-09-17 08:55:40,0.720s,PASSED
"pages.Sale.verifyTransactionCompletePage(findTestObject(""Pages/Sale/heading_TransactionComplete""))",Firefox 68.0,,,2019-09-17 08:55:40,2019-09-17 08:55:41,0.587s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 08:55:41,2019-09-17 08:55:47,6.004s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), 10)",Firefox 68.0,,,2019-09-17 08:55:47,2019-09-17 08:55:47,0.114s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_VaultReferenceNumber""), vaultReference, ""Enter Vault Reference Number"", [5])",Firefox 68.0,,,2019-09-17 08:55:47,2019-09-17 08:55:47,0.423s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_SaveAndReturnToSale_TransactionComplete""), ""Click on Save and Return To Sale button"", [10])",Firefox 68.0,,,2019-09-17 08:55:47,2019-09-17 08:55:48,0.529s,PASSED
"popupFromMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/popupText_AfterClickOn_SaveAndReturnToSale_TransactionComplete""), 5)",Firefox 68.0,,,2019-09-17 08:55:48,2019-09-17 08:55:48,0.091s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Successfully Saved to Vault. Please click ok to return to sale screen."", popupFromMessage)",Firefox 68.0,,,2019-09-17 08:55:48,2019-09-17 08:55:48,0.013s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 08:55:48,2019-09-17 08:55:51,3.009s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/Sale/button_OK_PopupAfterClickOnSaveAndReturnToSale_TransactionComplete""), ""Click on OK"", [15])",Firefox 68.0,,,2019-09-17 08:55:51,2019-09-17 08:55:52,0.544s,PASSED
delay(5),Firefox 68.0,,,2019-09-17 08:55:52,2019-09-17 08:55:57,5.004s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""First Pay Vault Tab"", [10])",Firefox 68.0,,,2019-09-17 08:55:57,2019-09-17 08:55:57,0.421s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_SearchVault""), ""Click on Search Vault"", [10])",Firefox 68.0,,,2019-09-17 08:55:57,2019-09-17 08:55:58,0.484s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_Search""), ""Click On Search button"", [5])",Firefox 68.0,,,2019-09-17 08:55:58,2019-09-17 08:55:58,0.479s,PASSED
"scrollToElement(findTestObject(""Pages/Transaction_Management/invoice_ForTransaction""), 5)",Firefox 68.0,,,2019-09-17 08:55:58,2019-09-17 08:55:59,0.602s,PASSED
"pages.FirstPayVault.verifyInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), vaultReference)",Firefox 68.0,,,2019-09-17 08:55:59,2019-09-17 08:55:59,0.423s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 08:55:59,2019-09-17 08:56:01,2.003s,PASSED
"pages.FirstPayVault.deleteInvoiceRecord(findTestObject(""Pages/FirstPayVault/footer_NextButton""), findTestObject(""Pages/FirstPayVault/page_Number""), findTestObject(""Pages/FirstPayVault/button_deleteFromVault""), vaultReference)",Firefox 68.0,,,2019-09-17 08:56:01,2019-09-17 08:56:08,6.917s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-17 08:56:08,2019-09-17 08:56:11,3.002s,PASSED
"deleteVaultPopupMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/alertMessageAfterDeleteVault""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 08:56:11,2019-09-17 08:56:11,0.113s,PASSED
"utilities.SafeActions.verifyPopupMessage(""Vault Deletion successfully completed"", deleteVaultPopupMessage)",Firefox 68.0,,,2019-09-17 08:56:11,2019-09-17 08:56:11,0.002s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/closeLocatorForDeletePopupMessage""), ""Click on Close button"", [5])",Firefox 68.0,,,2019-09-17 08:56:11,2019-09-17 08:56:11,0.377s,PASSED
closeBrowser(),Firefox 68.0,,,2019-09-17 08:56:11,2019-09-17 08:56:13,1.630s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-17 08:56:13,2019-09-17 08:56:13,0.007s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-09-17 08:56:13,2019-09-17 08:56:52,38.780s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 08:56:14,2019-09-17 08:56:21,7.567s,PASSED
delay(6),Firefox 68.0,,,2019-09-17 08:56:21,2019-09-17 08:56:27,6.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 08:56:27,2019-09-17 08:56:28,0.715s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 08:56:28,2019-09-17 08:56:31,3.003s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 08:56:31,2019-09-17 08:56:31,0.038s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 08:56:31,2019-09-17 08:56:31,0.177s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 08:56:31,2019-09-17 08:56:32,0.481s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 08:56:32,2019-09-17 08:56:32,0.173s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 08:56:32,2019-09-17 08:56:32,0.091s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-17 08:56:32,2019-09-17 08:56:32,0.027s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 08:56:32,2019-09-17 08:56:33,0.522s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 08:56:33,2019-09-17 08:56:37,4.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Enter Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 08:56:37,2019-09-17 08:56:37,0.660s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Enter Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 08:56:37,2019-09-17 08:56:38,0.616s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 08:56:38,2019-09-17 08:56:40,2.003s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_CustomerName""), 5)",Firefox 68.0,,,2019-09-17 08:56:40,2019-09-17 08:56:40,0.096s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CustomerName""), ""Venkata Sai"", ""Enter Customer Name"", [5])",Firefox 68.0,,,2019-09-17 08:56:40,2019-09-17 08:56:41,0.587s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Address""), ""Street12334"", ""Enter Address"", [5])",Firefox 68.0,,,2019-09-17 08:56:41,2019-09-17 08:56:41,0.436s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_PostalCode""), ""76102"", ""Enter Postal Code"", [5])",Firefox 68.0,,,2019-09-17 08:56:41,2019-09-17 08:56:41,0.370s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 08:56:41,2019-09-17 08:56:42,0.173s,PASSED
