Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-19 01:14:45,2019-09-19 01:18:04,3m - 18.666s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-09-19 01:14:46,2019-09-19 01:15:32,46.739s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-19 01:14:47,2019-09-19 01:14:57,9.824s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-09-19 01:14:57,2019-09-19 01:15:03,6.099s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-19 01:15:03,2019-09-19 01:15:04,1.387s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 01:15:04,2019-09-19 01:15:07,3.019s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 01:15:07,2019-09-19 01:15:07,0.086s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-19 01:15:07,2019-09-19 01:15:07,0.238s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-19 01:15:07,2019-09-19 01:15:09,1.107s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 01:15:09,2019-09-19 01:15:09,0.775s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 01:15:09,2019-09-19 01:15:09,0.174s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 01:15:09,2019-09-19 01:15:10,0.073s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-19 01:15:10,2019-09-19 01:15:11,1.237s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 01:15:11,2019-09-19 01:15:14,3.015s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Month"", [5])",Firefox 68.0,,,2019-09-19 01:15:14,2019-09-19 01:15:15,1.341s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-19 01:15:15,2019-09-19 01:15:16,1.243s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 01:15:16,2019-09-19 01:15:19,3.027s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 01:15:19,2019-09-19 01:15:20,0.103s,PASSED
