Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 09:03:04,2019-09-17 09:08:34,5m - 30.829s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 09:03:04,2019-09-17 09:04:09,1m - 4.578s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 09:03:05,2019-09-17 09:03:15,10.082s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 09:03:15,2019-09-17 09:03:21,6.034s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 09:03:21,2019-09-17 09:03:22,0.723s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 09:03:22,2019-09-17 09:03:25,3.010s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 09:03:25,2019-09-17 09:03:25,0.128s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 09:03:25,2019-09-17 09:03:25,0.214s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 09:03:25,2019-09-17 09:03:26,0.692s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 09:03:26,2019-09-17 09:03:26,0.240s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 09:03:26,2019-09-17 09:03:27,0.139s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 09:03:27,2019-09-17 09:03:27,0.033s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 09:03:27,2019-09-17 09:03:27,0.652s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 09:03:27,2019-09-17 09:03:31,4.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 09:03:31,2019-09-17 09:03:32,0.725s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), ""2022"", ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-17 09:03:32,2019-09-17 09:03:33,0.679s,PASSED
delay(2),Firefox 68.0,,,2019-09-17 09:03:33,2019-09-17 09:03:35,2.008s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 09:03:35,2019-09-17 09:03:35,0.113s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), 10)",Firefox 68.0,,,2019-09-17 09:03:35,2019-09-17 09:03:35,0.132s,PASSED
"pages.Sale.verifyIfAdditionalPromptingIsChecked(""Save to Vault?"", 10)",Firefox 68.0,,,2019-09-17 09:03:35,2019-09-17 09:03:35,0.449s,PASSED
