Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 07:37:54,2019-09-17 07:42:22,4m - 28.013s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 07:37:54,2019-09-17 07:38:59,1m - 5.182s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 07:37:55,2019-09-17 07:38:05,9.555s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 07:38:05,2019-09-17 07:38:11,6.030s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 07:38:11,2019-09-17 07:38:11,0.768s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 07:38:11,2019-09-17 07:38:14,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 07:38:14,2019-09-17 07:38:14,0.097s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 07:38:14,2019-09-17 07:38:15,0.202s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 07:38:15,2019-09-17 07:38:15,0.539s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 07:38:15,2019-09-17 07:38:15,0.227s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 07:38:15,2019-09-17 07:38:16,0.112s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 07:38:16,2019-09-17 07:38:16,0.039s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 07:38:16,2019-09-17 07:38:16,0.592s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 07:38:16,2019-09-17 07:38:20,4.003s,PASSED
