Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-19 06:45:42,2019-09-19 06:48:56,3m - 14.411s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-09-19 06:45:43,2019-09-19 06:46:28,45.592s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-19 06:45:43,2019-09-19 06:45:53,9.475s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-09-19 06:45:53,2019-09-19 06:45:59,6.046s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-19 06:45:59,2019-09-19 06:46:00,1.289s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 06:46:00,2019-09-19 06:46:03,3.006s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:03,2019-09-19 06:46:03,0.105s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-19 06:46:03,2019-09-19 06:46:04,0.166s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-19 06:46:04,2019-09-19 06:46:05,1.071s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:05,2019-09-19 06:46:05,0.774s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:05,2019-09-19 06:46:06,0.144s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:06,2019-09-19 06:46:06,0.033s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-19 06:46:06,2019-09-19 06:46:07,1.253s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 06:46:07,2019-09-19 06:46:10,3.002s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Month"", [5])",Firefox 68.0,,,2019-09-19 06:46:10,2019-09-19 06:46:11,1.297s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Select Expiration Year"", [5])",Firefox 68.0,,,2019-09-19 06:46:11,2019-09-19 06:46:12,1.167s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 06:46:12,2019-09-19 06:46:15,3.003s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:15,2019-09-19 06:46:15,0.109s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-09-19 06:46:15,2019-09-19 06:46:16,0.662s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/Sale/button_Checkout""), ""Click on Checkout button"", [60])",Firefox 68.0,,,2019-09-19 06:46:16,2019-09-19 06:46:17,1.078s,PASSED
"pages.Sale.verifyTransactionCompletePage(findTestObject(""Pages/Sale/heading_TransactionComplete""))",Firefox 68.0,,,2019-09-19 06:46:17,2019-09-19 06:46:18,0.643s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-19 06:46:18,2019-09-19 06:46:21,3.002s,PASSED
