Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 23:16:43,2019-09-17 23:19:35,2m - 51.802s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 23:16:43,2019-09-17 23:17:46,1m - 2.370s,FAILED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 23:16:44,2019-09-17 23:16:54,9.393s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 23:16:54,2019-09-17 23:17:00,6.036s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 23:17:00,2019-09-17 23:17:00,0.586s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 23:17:00,2019-09-17 23:17:03,3.015s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 23:17:03,2019-09-17 23:17:04,0.096s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 23:17:04,2019-09-17 23:17:04,0.161s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 23:17:04,2019-09-17 23:17:04,0.510s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 23:17:04,2019-09-17 23:17:04,0.176s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 23:17:04,2019-09-17 23:17:05,0.109s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 23:17:05,2019-09-17 23:17:05,0.074s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 23:17:05,2019-09-17 23:17:05,0.530s,PASSED
