Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-17 08:16:30,2019-09-17 08:21:27,4m - 57.370s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-17 08:16:30,2019-09-17 08:17:33,1m - 2.683s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-17 08:16:31,2019-09-17 08:16:40,9.257s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-17 08:16:40,2019-09-17 08:16:46,6.030s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-17 08:16:46,2019-09-17 08:16:47,0.584s,PASSED
delay(3),Firefox 68.0,,,2019-09-17 08:16:47,2019-09-17 08:16:50,3.007s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-17 08:16:50,2019-09-17 08:16:50,0.113s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), 60)",Firefox 68.0,Scroll down to Element inputAmount,,2019-09-17 08:16:50,2019-09-17 08:16:50,0.209s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), ""550"", ""Enter Amount into Amount text box"", [20])",Firefox 68.0,,,2019-09-17 08:16:50,2019-09-17 08:16:51,0.619s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), 10)",Firefox 68.0,,,2019-09-17 08:16:51,2019-09-17 08:16:51,0.236s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), 60)",Firefox 68.0,,,2019-09-17 08:16:51,2019-09-17 08:16:51,0.102s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", 5)",Firefox 68.0,,,2019-09-17 08:16:51,2019-09-17 08:16:51,0.051s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), ""4111111111111111"", ""Entering Card Number"", [10])",Firefox 68.0,,,2019-09-17 08:16:51,2019-09-17 08:16:52,0.550s,PASSED
delay(4),Firefox 68.0,,,2019-09-17 08:16:52,2019-09-17 08:16:56,4.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), ""September"", ""Select Expiration Month"", [5])",Firefox 68.0,,,2019-09-17 08:16:56,2019-09-17 08:16:56,0.698s,PASSED
